terminaltypefsk,platformname,terminaltypename,platformfsk,gamename,fdate,versionname,versionfsk,gamefsk,mip,mpu,avgmpu,marppu,marpu,mspu_ip
600005,70000042,600005,70000042,70000016,2016-10,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000042,600005,70000042,70000016,2016-11,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000042,600005,70000042,70000016,2017-02,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000042,600005,70000042,70000016,2017-04,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000042,600005,70000042,70000016,2017-06,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000042,600005,70000042,70000016,2017-06,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000042,600005,70000042,70000016,2017-09,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000042,600005,70000042,70000016,2017-11,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000042,600005,70000042,70000016,2018-03,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000043,600005,70000043,70000016,2016-07,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000043,600005,70000043,70000016,2017-03,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000043,600005,70000043,70000016,2017-03,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000043,600005,70000043,70000016,2017-09,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000043,600005,70000043,70000016,2017-10,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000043,600005,70000043,70000016,2018-01,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000044,600005,70000044,70000016,2016-05,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000044,600005,70000044,70000016,2016-07,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000044,600005,70000044,70000016,2016-07,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000044,600005,70000044,70000016,2016-08,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000044,600005,70000044,70000016,2016-09,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000044,600005,70000044,70000016,2016-10,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000044,600005,70000044,70000016,2016-10,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000034,600005,70000034,70000016,2017-03,550050,550050,70000016,0,0,0,0,0,0
600005,70000034,600005,70000034,70000016,2017-03,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000034,600005,70000034,70000016,2017-09,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000034,600005,70000034,70000016,2017-11,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000034,600005,70000034,70000016,2017-12,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000035,600005,70000035,70000016,2016-07,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000035,600005,70000035,70000016,2016-08,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000035,600005,70000035,70000016,2016-09,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000035,600005,70000035,70000016,2016-12,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000035,600005,70000035,70000016,2017-07,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000036,600005,70000036,70000016,2016-08,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000036,600005,70000036,70000016,2016-10,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000036,600005,70000036,70000016,2017-03,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000036,600005,70000036,70000016,2017-04,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000036,600005,70000036,70000016,2017-07,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000036,600005,70000036,70000016,2017-09,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000036,600005,70000036,70000016,2017-10,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000036,600005,70000036,70000016,2017-12,550050,550050,70000016,0,0,0,0,0,0
600005,70000036,600005,70000036,70000016,2017-12,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000036,600005,70000036,70000016,2018-02,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000037,600005,70000037,70000016,2016-05,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000037,600005,70000037,70000016,2016-05,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000037,600005,70000037,70000016,2016-12,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000037,600005,70000037,70000016,2016-12,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000037,600005,70000037,70000016,2017-02,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000037,600005,70000037,70000016,2017-02,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000037,600005,70000037,70000016,2017-04,550050,550050,70000016,0,0,0,0,0,0
600005,70000037,600005,70000037,70000016,2017-08,550050,550050,70000016,0,0,0,0,0,0
600005,70000037,600005,70000037,70000016,2017-08,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000037,600005,70000037,70000016,2017-11,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000037,600005,70000037,70000016,2018-04,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000038,600005,70000038,70000016,2016-06,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000038,600005,70000038,70000016,2016-08,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000038,600005,70000038,70000016,2017-01,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000038,600005,70000038,70000016,2017-05,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000038,600005,70000038,70000016,2017-07,550050,550050,70000016,0,0,0,0,0,0
600005,70000038,600005,70000038,70000016,2017-07,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000038,600005,70000038,70000016,2017-10,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000038,600005,70000038,70000016,2018-04,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000039,600005,70000039,70000016,2016-07,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000039,600005,70000039,70000016,2016-09,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000039,600005,70000039,70000016,2016-10,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000039,600005,70000039,70000016,2016-10,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000039,600005,70000039,70000016,2017-03,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000039,600005,70000039,70000016,2017-07,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000039,600005,70000039,70000016,2017-10,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000039,600005,70000039,70000016,2018-02,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2016-06,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2016-07,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2016-08,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2016-08,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2016-10,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2017-01,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2017-03,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2017-03,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2017-07,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2017-07,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2017-09,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2017-10,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2017-12,550050,550050,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2018-01,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000039,600005,70000039,70000016,2018-03,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2016-09,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2016-10,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2016-12,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2017-08,550050,550050,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2018-01,550050,550050,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2018-01,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2018-03,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000040,600005,70000040,70000016,2018-03,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000041,600005,70000041,70000016,2016-04,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000041,600005,70000041,70000016,2016-06,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000041,600005,70000041,70000016,2016-07,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000041,600005,70000041,70000016,2017-03,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000041,600005,70000041,70000016,2017-03,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000041,600005,70000041,70000016,2018-02,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000041,600005,70000041,70000016,2018-04,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000042,600005,70000042,70000016,2016-05,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000042,600005,70000042,70000016,2016-09,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000042,600005,70000042,70000016,2016-10,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000042,600005,70000042,70000016,2017-03,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000042,600005,70000042,70000016,2017-04,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000042,600005,70000042,70000016,2017-08,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000042,600005,70000042,70000016,2017-08,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000042,600005,70000042,70000016,2017-11,550050,550050,70000016,0,0,0,0,0,0
600005,70000042,600005,70000042,70000016,2018-01,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000043,600005,70000043,70000016,2016-05,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000043,600005,70000043,70000016,2016-08,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000043,600005,70000043,70000016,2016-11,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000043,600005,70000043,70000016,2017-01,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000043,600005,70000043,70000016,2017-03,550050,550050,70000016,0,0,0,0,0,0
600005,70000043,600005,70000043,70000016,2017-07,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000043,600005,70000043,70000016,2017-12,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000043,600005,70000043,70000016,2017-12,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000043,600005,70000043,70000016,2018-02,550050,550050,70000016,0,0,0,0,0,0
600005,70000044,600005,70000044,70000016,2016-06,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000044,600005,70000044,70000016,2016-09,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000044,600005,70000044,70000016,2016-10,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000044,600005,70000044,70000016,2016-11,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000044,600005,70000044,70000016,2016-12,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000044,600005,70000044,70000016,2017-01,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000044,600005,70000044,70000016,2017-06,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000044,600005,70000044,70000016,2017-06,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000044,600005,70000044,70000016,2018-03,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000044,600005,70000044,70000016,2018-04,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000045,600005,70000045,70000016,2016-08,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000045,600005,70000045,70000016,2017-03,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000045,600005,70000045,70000016,2017-05,550050,550050,70000016,0,0,0,0,0,0
600005,70000045,600005,70000045,70000016,2017-05,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000045,600005,70000045,70000016,2017-08,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000045,600005,70000045,70000016,2017-09,550050,550050,70000016,0,0,0,0,0,0
600005,70000046,600005,70000046,70000016,2016-05,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000046,600005,70000046,70000016,2016-08,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000046,600005,70000046,70000016,2016-10,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000046,600005,70000046,70000016,2016-10,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000046,600005,70000046,70000016,2017-04,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000046,600005,70000046,70000016,2017-07,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000046,600005,70000046,70000016,2017-08,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000046,600005,70000046,70000016,2017-11,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000046,600005,70000046,70000016,2018-03,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000047,600005,70000047,70000016,2016-06,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000047,600005,70000047,70000016,2016-12,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000008,600005,70000008,4530170387,2018-01,4446850488,4446850488,4530170387,4.73,12,0,0.3942,0.0011,4
600005,70000008,600005,70000008,4530170387,2018-01,4546375389,4546375389,4530170387,2.59,2,0,1.295,0.0009,0
600005,70000008,600005,70000008,4530170387,2018-01,4620470518,4620470518,4530170387,47.89,32,2,1.4966,0.0089,35
600005,70000008,600005,70000008,4530170387,2018-01,4620470533,4620470533,4530170387,44.27,38,2,1.165,0.0042,40
600005,70000008,600005,70000008,4530170387,2018-01,4620470541,4620470541,4530170387,257.78,55,4,4.6869,0.0569,22
600005,70000008,600005,70000008,4530170387,2018-01,4620470557,4620470557,4530170387,272.37,173,10,1.5744,0.0059,133
600005,70000008,600005,70000008,4530170387,2018-01,4620470573,4620470573,4530170387,135.1,82,5,1.6476,0.0343,89
600005,70000008,600005,70000008,4530170387,2018-02,550041,550041,4530170387,0,0,0,0,0,0
600005,70000008,600005,70000008,4530170387,2018-02,4620470572,4620470572,4530170387,248.7,1,0,248.7,2.7633,0
600005,70000008,600005,70000008,4530170387,2018-02,4620470596,4620470596,4530170387,0,0,0,0,0,0
600005,70000008,600005,70000008,4530170387,2018-03,4446850418,4446850418,4530170387,39.66,14,1,2.8329,0.0029,3
600005,70000008,600005,70000008,4530170387,2018-03,4620470683,4620470683,4530170387,739.63,116,10,6.3761,0.0195,79
600005,70000008,600005,70000008,4530170387,2018-04,7,7,4530170387,3.11,5,1,0.622,0.0021,1
600005,70000008,600005,70000008,4530170387,2018-04,550003,550003,4530170387,34.97,27,4,1.2952,0.0039,9
600005,70000008,600005,70000008,4530170387,2018-04,550039,550039,4530170387,73.69,29,5,2.541,0.0177,47
600005,70000008,600005,70000008,4530170387,2018-04,4446850463,4446850463,4530170387,10.11,9,1,1.1233,0.0108,2
600005,70000008,600005,70000008,4530170387,2018-04,4620470554,4620470554,4530170387,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2016-04,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2016-08,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2016-10,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2017-02,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2017-03,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2017-07,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2017-10,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2017-11,550050,550050,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2017-11,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2018-02,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2016-07,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2017-01,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2017-03,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2017-05,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2017-08,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2017-09,550050,550050,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2017-12,550050,550050,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2018-02,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000031,600005,70000031,70000016,2016-06,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000031,600005,70000031,70000016,2016-09,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000031,600005,70000031,70000016,2016-12,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000031,600005,70000031,70000016,2017-04,550050,550050,70000016,0,0,0,0,0,0
600005,70000031,600005,70000031,70000016,2017-05,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000031,600005,70000031,70000016,2017-06,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000031,600005,70000031,70000016,2018-03,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2016-11,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2016-12,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2017-01,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2017-02,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2017-03,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2017-07,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2017-10,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2018-02,550050,550050,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2018-02,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2018-04,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2016-05,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2016-09,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2016-10,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2017-03,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2017-04,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2017-08,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2017-08,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2018-01,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000008,600005,70000008,4530170387,2018-03,4446850457,4446850457,4530170387,0,0,0,0,0,0
600005,70000008,600005,70000008,4530170387,2018-03,4446850501,4446850501,4530170387,0,0,0,0,0,0
600005,70000008,600005,70000008,4530170387,2018-03,4620470596,4620470596,4530170387,0,0,0,0,0,0
600005,70000008,600005,70000008,4530170387,2018-03,4620470660,4620470660,4530170387,0.93,3,0,0.31,0.0006,0
600005,70000008,600005,70000008,4530170387,2018-04,1751802098,1751802098,4530170387,0,0,0,0,0,0
600005,70000008,600005,70000008,4530170387,2018-04,4546375389,4546375389,4530170387,1.09,1,0,1.09,0.0016,0
600005,70000008,600005,70000008,4530170387,2018-04,4620470573,4620470573,4530170387,0,0,0,0,0,0
600005,70000008,600005,70000008,4530170387,2018-04,4620470597,4620470597,4530170387,0,0,0,0,0,0
600005,70000008,600005,70000008,4530170387,2018-04,4620470641,4620470641,4530170387,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2016-06,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2016-09,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2016-11,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2017-01,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2017-05,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2017-09,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2017-11,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2017-12,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2017-12,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2018-03,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000029,600005,70000029,70000016,2018-04,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2016-05,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2016-09,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2016-11,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2016-12,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2017-01,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2017-04,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2017-05,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2017-09,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2017-12,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000030,600005,70000030,70000016,2018-03,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000031,600005,70000031,70000016,2016-06,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000031,600005,70000031,70000016,2016-10,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000031,600005,70000031,70000016,2017-03,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000031,600005,70000031,70000016,2017-05,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000031,600005,70000031,70000016,2017-09,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000031,600005,70000031,70000016,2017-12,550050,550050,70000016,0,0,0,0,0,0
600005,70000031,600005,70000031,70000016,2018-01,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2016-05,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2016-07,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2016-07,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2016-10,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2017-04,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2017-07,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2017-08,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2017-10,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2017-11,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2018-01,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000032,600005,70000032,70000016,2018-02,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2016-06,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2016-08,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2016-11,4446850492,4446850492,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2017-01,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2017-02,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2017-03,550050,550050,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2017-03,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2017-06,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2017-10,550050,550050,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2017-11,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2018-02,4446850498,4446850498,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2018-03,4446850489,4446850489,70000016,0,0,0,0,0,0
600005,70000033,600005,70000033,70000016,2018-04,4446850496,4446850496,70000016,0,0,0,0,0,0
600005,70000008,600005,70000008,4530170387,2016-11,4620470600,4620470600,4530170387,0,0,0,0,0,0
600005,70000008,600005,70000008,4530170387,2016-11,4620470604,4620470604,4530170387,0,0,0,0,0,0
600005,70000008,600005,70000008,4530170387,2016-11,4620470660,4620470660,4530170387,18.05,13,1,1.3885,0.014,9
600005,70000008,600005,70000008,4530170387,2016-12,550012,550012,4530170387,8.96,12,0,0.7467,0.0028,8
600005,70000008,600005,70000008,4530170387,2016-12,4446850412,4446850412,4530170387,0,0,0,0,0,0
600005,70000008,600005,70000008,4530170387,2016-12,4620470533,4620470533,4530170387,27.66,37,2,0.7476,0.0031,24
600005,70000008,600005,70000008,4530170387,2016-12,4620470637,4620470637,4530170387,265.64,177,13,1.5008,0.0092,174
600005,70000008,600005,70000008,4530170387,2017-01,550001,550001,4530170387,53.89,25,1,2.1556,0.0155,27
600005,70000008,600005,70000008,4530170387,2017-01,550005,550005,4530170387,14.18,16,1,0.8863,0.004,7
600005,70000008,600005,70000008,4530170387,2017-01,550041,550041,4530170387,32.66,44,2,0.7423,0.0093,22
600005,70000008,600005,70000008,4530170387,2017-01,550069,550069,4530170387,333.51,157,7,2.1243,0.0507,333
600005,70000008,600005,70000008,4530170387,2017-01,4446850389,4446850389,4530170387,74.65,12,1,6.2208,0.0112,40
600005,70000008,600005,70000008,4530170387,2017-01,4620470600,4620470600,4530170387,0,0,0,0,0,0
600005,70000008,600005,70000008,4530170387,2017-01,4620470604,4620470604,4530170387,0,0,0,0,0,0
600005,70000008,600005,70000008,4530170387,2017-01,4620470628,4620470628,4530170387,1.59,4,0,0.3975,0.0021,1
